0: $GPRMC,143222.00,A,5345.56943,N,02759.94574,E,54.178,90.98,241015,,,A*66
0: $GPVTG,90.98,T,,M,54.178,N,100.338,K,A*33
0: $GPGGA,143222.00,5345.56943,N,02759.94574,E,1,11,0.88,197.8,M,24.7,M,,*56
0: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,,1.58,0.88,1.32*02
0: $GPGSV,3,1,12,01,66,190,32,03,65,276,36,04,41,160,34,11,41,191,32*7A
0: $GPGSV,3,2,12,12,07,011,23,14,19,050,33,17,29,298,34,19,24,223,32*73
0: $GPGSV,3,3,12,23,29,216,32,25,02,046,14,31,36,097,24,32,72,087,29*79
0: $GPGLL,5345.56943,N,02759.94574,E,143222.00,A,A*65
1: $GPRMC,143223.00,A,5345.56915,N,02759.97100,E,54.283,91.16,241015,,,A*60
1: $GPVTG,91.16,T,,M,54.283,N,100.531,K,A*3C
1: $GPGGA,143223.00,5345.56915,N,02759.97100,E,1,11,0.88,197.7,M,24.7,M,,*5F
1: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,,1.58,0.88,1.32*02
1: $GPGSV,3,1,12,01,66,190,31,03,65,276,36,04,41,160,34,11,41,191,32*79
1: $GPGSV,3,2,12,12,07,011,24,14,19,050,33,17,29,298,30,19,24,223,32*70
1: $GPGSV,3,3,12,23,29,216,31,25,02,046,15,31,36,097,24,32,72,087,29*7B
1: $GPGLL,5345.56915,N,02759.97100,E,143223.00,A,A*63
1: $GPRMC,143224.00,A,5345.56893,N,02759.99636,E,54.372,90.76,241015,,,A*6C
2: $GPVTG,90.76,T,,M,54.372,N,100.698,K,A*34
2: $GPGGA,143224.00,5345.56893,N,02759.99636,E,1,11,0.88,197.8,M,24.7,M,,*54
2: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,,1.58,0.88,1.32*02
2: $GPGSV,3,1,12,01,66,190,32,03,65,276,37,04,41,160,36,11,41,191,30*7B
2: $GPGSV,3,2,12,12,07,011,24,14,19,050,33,17,29,298,31,19,24,223,32*71
2: $GPGSV,3,3,12,23,29,216,29,25,02,046,17,31,36,097,25,32,72,087,28*70
2: $GPGLL,5345.56893,N,02759.99636,E,143224.00,A,A*67
2: $GPRMC,143225.00,A,5345.56875,N,02800.02167,E,54.095,90.67,241015,,,A*6D
3: $GPVTG,90.67,T,,M,54.095,N,100.184,K,A*34
3: $GPGGA,143225.00,5345.56875,N,02800.02167,E,1,11,0.88,197.9,M,24.7,M,,*5E
3: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,,1.58,0.88,1.32*02
3: $GPGSV,3,1,12,01,66,190,31,03,65,276,36,04,41,160,35,11,41,191,30*7A
3: $GPGSV,3,2,12,12,07,011,23,14,19,050,33,17,29,298,32,19,24,223,32*75
3: $GPGSV,3,3,12,23,29,216,30,25,02,046,19,31,36,097,25,32,72,087,28*76
3: $GPGLL,5345.56875,N,02800.02167,E,143225.00,A,A*6C
3: $GPRMC,143226.00,A,5345.56859,N,02800.04694,E,54.094,90.60,241015,,,A*6B
3: $GPVTG,90.60,T,,M,54.094,N,100.182,K,A*34
4: $GPGGA,143226.00,5345.56859,N,02800.04694,E,1,11,0.88,198.0,M,24.7,M,,*58
4: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,,1.58,0.88,1.32*02
