0: $GPGGA,143222.00,5345.56943,N,02759.94574,E,1,11,0.88,197.8,M,24.7,M,,*56
1: $GPGGA,143223.00,5345.56915,N,02759.97100,E,1,11,0.88,197.7,M,24.7,M,,*5F
2: $GPGGA,143224.00,5345.56893,N,02759.99636,E,1,11,0.88,197.8,M,24.7,M,,*54
3: $GPGGA,143225.00,5345.56875,N,02800.02167,E,1,11,0.88,197.9,M,24.7,M,,*5E
4: $GPGGA,143226.00,5345.56859,N,02800.04694,E,1,11,0.88,198.0,M,24.7,M,,*58
5: $GPGGA,143227.00,5345.56841,N,02800.07225,E,1,11,0.88,198.2,M,24.7,M,,*5F
5: $GPGGA,143228.00,5345.56823,N,02800.09759,E,1,11,0.88,198.2,M,24.7,M,,*54
6: $GPGGA,143229.00,5345.56806,N,02800.12289,E,1,11,0.88,198.2,M,24.7,M,,*50
7: $GPGGA,143230.00,5345.56792,N,02800.14817,E,1,11,0.88,198.2,M,24.7,M,,*51
8: $GPGGA,143231.00,5345.56780,N,02800.17337,E,1,11,0.88,198.1,M,24.7,M,,*5A
9: $GPGGA,143232.00,5345.56768,N,02800.19860,E,1,11,0.88,198.1,M,24.7,M,,*58
10: $GPGGA,143233.00,5345.56755,N,02800.22382,E,1,11,0.88,198.2,M,24.7,M,,*5B
11: $GPGGA,143234.00,5345.56738,N,02800.24917,E,1,11,0.88,198.2,M,24.7,M,,*57
12: $GPGGA,143235.00,5345.56721,N,02800.27461,E,1,11,0.88,198.2,M,24.7,M,,*51
13: $GPGGA,143236.00,5345.56719,N,02800.30023,E,1,11,0.88,198.0,M,24.7,M,,*5F
14: $GPGGA,143237.00,5345.56714,N,02800.32599,E,1,11,0.94,198.0,M,24.7,M,,*58
15: $GPGGA,143238.00,5345.56700,N,02800.35186,E,1,10,0.94,198.1,M,24.7,M,,*5F
16: $GPGGA,143239.00,5345.56687,N,02800.37788,E,1,11,0.94,198.1,M,24.7,M,,*5B
17: $GPGGA,143240.00,5345.56669,N,02800.40408,E,1,11,0.94,198.2,M,24.7,M,,*5D
18: $GPGGA,143241.00,5345.56657,N,02800.43035,E,1,11,0.88,198.2,M,24.7,M,,*55
19: $GPGGA,143242.00,5345.56641,N,02800.45676,E,1,11,0.88,198.3,M,24.7,M,,*57
20: $GPGGA,143243.00,5345.56623,N,02800.48333,E,1,11,0.88,198.4,M,24.7,M,,*5C
21: $GPGGA,143244.00,5345.56607,N,02800.51000,E,1,11,0.88,198.4,M,24.7,M,,*56
21: $GPGGA,143245.00,5345.56593,N,02800.53689,E,1,11,0.88,198.5,M,24.7,M,,*5D
22: $GPGGA,143246.00,5345.56578,N,02800.56389,E,1,11,0.88,198.5,M,24.7,M,,*5B
23: $GPGGA,143247.00,5345.56557,N,02800.59097,E,1,11,0.88,198.5,M,24.7,M,,*54
24: $GPGGA,143248.00,5345.56534,N,02800.61819,E,1,11,0.88,198.5,M,24.7,M,,*5B
25: $GPGGA,143249.00,5345.56508,N,02800.64547,E,1,11,0.88,198.5,M,24.7,M,,*56
26: $GPGGA,143250.00,5345.56485,N,02800.67289,E,1,11,0.88,198.5,M,24.7,M,,*5C
27: $GPGGA,143251.00,5345.56461,N,02800.70032,E,1,11,0.88,198.4,M,24.7,M,,*52
28: $GPGGA,143252.00,5345.56437,N,02800.72772,E,1,11,0.88,198.4,M,24.7,M,,*53
29: $GPGGA,143253.00,5345.56417,N,02800.75515,E,1,11,0.88,198.2,M,24.7,M,,*52
30: $GPGGA,143254.00,5345.56400,N,02800.78258,E,1,11,0.88,198.1,M,24.7,M,,*53
31: $GPGGA,143255.00,5345.56386,N,02800.81002,E,1,11,0.88,198.0,M,24.7,M,,*51
32: $GPGGA,143256.00,5345.56371,N,02800.83734,E,1,11,0.88,197.8,M,24.7,M,,*5D
33: $GPGGA,143257.00,5345.56355,N,02800.86470,E,1,11,0.88,197.5,M,24.7,M,,*51
34: $GPGGA,143258.00,5345.56338,N,02800.89207,E,1,11,0.88,197.3,M,24.7,M,,*5A
35: $GPGGA,143259.00,5345.56321,N,02800.91942,E,1,11,0.88,197.1,M,24.7,M,,*52
