0: $GPRMC,143222.00,A,5345.56943,N,02759.94574,E,54.178,90.98,241015,,,A*66
1: $GPRMC,143223.00,A,5345.56915,N,02759.97100,E,54.283,91.16,241015,,,A*60
1: $GPRMC,143224.00,A,5345.56893,N,02759.99636,E,54.372,90.76,241015,,,A*6C
2: $GPRMC,143225.00,A,5345.56875,N,02800.02167,E,54.095,90.67,241015,,,A*6D
3: $GPRMC,143226.00,A,5345.56859,N,02800.04694,E,54.094,90.60,241015,,,A*6B
4: $GPRMC,143227.00,A,5345.56841,N,02800.07225,E,54.238,90.66,241015,,,A*6C
5: $GPRMC,143228.00,A,5345.56823,N,02800.09759,E,54.280,90.67,241015,,,A*65
6: $GPRMC,143229.00,A,5345.56806,N,02800.12289,E,54.171,90.59,241015,,,A*61
7: $GPRMC,143230.00,A,5345.56792,N,02800.14817,E,54.067,90.51,241015,,,A*6E
8: $GPRMC,143231.00,A,5345.56780,N,02800.17337,E,53.954,90.46,241015,,,A*6E
9: $GPRMC,143232.00,A,5345.56768,N,02800.19860,E,53.963,90.42,241015,,,A*6C
10: $GPRMC,143233.00,A,5345.56755,N,02800.22382,E,54.022,90.56,241015,,,A*62
11: $GPRMC,143234.00,A,5345.56738,N,02800.24917,E,54.321,90.76,241015,,,A*6C
12: $GPRMC,143235.00,A,5345.56721,N,02800.27461,E,54.470,90.59,241015,,,A*64
13: $GPRMC,143236.00,A,5345.56719,N,02800.30023,E,55.036,89.85,241015,,,A*66
14: $GPRMC,143237.00,A,5345.56714,N,02800.32599,E,55.237,90.20,241015,,,A*68
15: $GPRMC,143238.00,A,5345.56700,N,02800.35186,E,55.479,90.48,241015,,,A*6D
16: $GPRMC,143239.00,A,5345.56687,N,02800.37788,E,55.795,90.55,241015,,,A*65
16: $GPRMC,143240.00,A,5345.56669,N,02800.40408,E,56.078,90.63,241015,,,A*62
17: $GPRMC,143241.00,A,5345.56657,N,02800.43035,E,56.478,90.55,241015,,,A*66
18: $GPRMC,143242.00,A,5345.56641,N,02800.45676,E,56.626,90.65,241015,,,A*6F
19: $GPRMC,143243.00,A,5345.56623,N,02800.48333,E,56.957,90.70,241015,,,A*6E
20: $GPRMC,143244.00,A,5345.56607,N,02800.51000,E,57.279,90.42,241015,,,A*63
21: $GPRMC,143245.00,A,5345.56593,N,02800.53689,E,57.630,90.30,241015,,,A*65
22: $GPRMC,143246.00,A,5345.56578,N,02800.56389,E,57.890,90.59,241015,,,A*68
23: $GPRMC,143247.00,A,5345.56557,N,02800.59097,E,58.028,90.82,241015,,,A*65
24: $GPRMC,143248.00,A,5345.56534,N,02800.61819,E,58.415,90.70,241015,,,A*6D
25: $GPRMC,143249.00,A,5345.56508,N,02800.64547,E,58.575,90.75,241015,,,A*62
26: $GPRMC,143250.00,A,5345.56485,N,02800.67289,E,58.721,90.81,241015,,,A*60
27: $GPRMC,143251.00,A,5345.56461,N,02800.70032,E,58.770,90.85,241015,,,A*6F
28: $GPRMC,143252.00,A,5345.56437,N,02800.72772,E,58.659,90.60,241015,,,A*6F
29: $GPRMC,143253.00,A,5345.56417,N,02800.75515,E,58.709,90.58,241015,,,A*67
30: $GPRMC,143254.00,A,5345.56400,N,02800.78258,E,58.645,90.61,241015,,,A*66
31: $GPRMC,143255.00,A,5345.56386,N,02800.81002,E,58.673,90.47,241015,,,A*64
32: $GPRMC,143256.00,A,5345.56371,N,02800.83734,E,58.519,90.60,241015,,,A*65
33: $GPRMC,143257.00,A,5345.56355,N,02800.86470,E,58.676,90.63,241015,,,A*6D
34: $GPRMC,143258.00,A,5345.56338,N,02800.89207,E,58.550,90.58,241015,,,A*6F
35: $GPRMC,143259.00,A,5345.56321,N,02800.91942,E,58.574,90.66,241015,,,A*6E
36: $GPRMC,143300.00,A,5345.56301,N,02800.94668,E,58.379,90.73,241015,,,A*6C
37: $GPRMC,143301.00,A,5345.56281,N,02800.97394,E,58.293,90.69,241015,,,A*6F
37: $GPRMC,143302.00,A,5345.56265,N,02801.00109,E,58.011,90.53,241015,,,A*6E
38: $GPRMC,143303.00,A,5345.56247,N,02801.02808,E,57.555,90.66,241015,,,A*69
39: $GPRMC,143304.00,A,5345.56227,N,02801.05489,E,57.292,90.73,241015,,,A*62
40: $GPRMC,143305.00,A,5345.56207,N,02801.08159,E,57.029,90.72,241015,,,A*67
41: $GPRMC,143306.00,A,5345.56190,N,02801.10819,E,56.929,90.52,241015,,,A*67
42: $GPRMC,143307.00,A,5345.56171,N,02801.13476,E,56.613,90.84,241015,,,A*62
43: $GPRMC,143308.00,A,5345.56151,N,02801.16129,E,56.642,90.76,241015,,,A*6C
44: $GPRMC,143309.00,A,5345.56132,N,02801.18781,E,56.703,90.64,241015,,,A*65
45: $GPRMC,143310.00,A,5345.56116,N,02801.21441,E,56.931,90.46,241015,,,A*61
46: $GPRMC,143311.00,A,5345.56100,N,02801.24099,E,56.630,90.62,241015,,,A*6B
47: $GPRMC,143312.00,A,5345.56083,N,02801.26747,E,56.663,90.49,241015,,,A*6B
48: $GPRMC,143313.00,A,5345.56069,N,02801.29400,E,56.729,90.37,241015,,,A*67
49: $GPRMC,143314.00,A,5345.56055,N,02801.32052,E,56.766,90.31,241015,,,A*6B
50: $GPRMC,143315.00,A,5345.56042,N,02801.34715,E,56.960,90.42,241015,,,A*62
51: $GPRMC,143316.00,A,5345.56025,N,02801.37383,E,57.009,90.60,241015,,,A*6F
52: $GPRMC,143317.00,A,5345.56002,N,02801.40055,E,57.044,90.81,241015,,,A*65
53: $GPRMC,143318.00,A,5345.55979,N,02801.42723,E,56.931,90.82,241015,,,A*61
54: $GPRMC,143319.00,A,5345.55951,N,02801.45390,E,56.959,91.00,241015,,,A*64
55: $GPRMC,143320.00,A,5345.55928,N,02801.48069,E,57.239,90.85,241015,,,A*68
55: $GPRMC,143321.00,A,5345.55901,N,02801.50750,E,57.361,91.02,241015,,,A*64
56: $GPRMC,143322.00,A,5345.55881,N,02801.53454,E,57.760,90.78,241015,,,A*63
57: $GPRMC,143323.00,A,5345.55874,N,02801.56163,E,57.917,90.27,241015,,,A*68
58: $GPRMC,143324.00,A,5345.55871,N,02801.58869,E,57.728,90.28,241015,,,A*6A
59: $GPRMC,143325.00,A,5345.55858,N,02801.61568,E,57.603,90.63,241015,,,A*61
60: $GPRMC,143326.00,A,5345.55831,N,02801.64241,E,57.129,90.89,241015,,,A*6F
61: $GPRMC,143327.00,A,5345.55806,N,02801.66867,E,56.084,90.85,241015,,,A*6D
62: $GPRMC,143328.00,A,5345.55803,N,02801.69468,E,55.226,90.18,241015,,,A*66
63: $GPRMC,143329.00,A,5345.55812,N,02801.72007,E,54.052,89.33,241015,,,A*61
64: $GPRMC,143330.00,A,5345.55852,N,02801.74505,E,53.006,88.17,241015,,,A*6D
65: $GPRMC,143331.00,A,5345.55911,N,02801.76959,E,51.986,87.48,241015,,,A*6B
66: $GPRMC,143332.00,A,5345.55978,N,02801.79362,E,50.675,87.22,241015,,,A*64
67: $GPRMC,143333.00,A,5345.56044,N,02801.81680,E,48.703,86.90,241015,,,A*6F
68: $GPRMC,143334.00,A,5345.56120,N,02801.83948,E,47.814,86.42,241015,,,A*6B
69: $GPRMC,143335.00,A,5345.56214,N,02801.86168,E,46.954,85.52,241015,,,A*67
69: $GPRMC,143336.00,A,5345.56318,N,02801.88354,E,46.378,85.22,241015,,,A*69
70: $GPRMC,143337.00,A,5345.56425,N,02801.90523,E,46.277,85.10,241015,,,A*61
71: $GPRMC,143338.00,A,5345.56530,N,02801.92686,E,46.220,85.09,241015,,,A*6F
72: $GPRMC,143339.00,A,5345.56643,N,02801.94852,E,46.351,84.83,241015,,,A*6C
