37: $GPGSV,3,2,12,12,05,016,22,14,24,051,33,17,29,305,31,19,29,226,32*70
37: $GPGSV,3,3,12,22,01,091,,23,23,214,25,31,32,103,31,32,78,084,28*78
38: $GPGSV,3,1,12,01,72,201,21,03,59,272,38,04,47,159,33,11,47,194,30*79
38: $GPGSV,3,2,12,12,05,016,21,14,24,051,33,17,29,305,35,19,29,226,32*77
38: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,31,32,78,084,28*79
39: $GPGSV,3,1,12,01,72,201,20,03,59,272,38,04,47,159,32,11,47,194,30*79
39: $GPGSV,3,2,12,12,05,016,22,14,24,051,34,17,29,305,35,19,29,226,32*73
39: $GPGSV,3,3,12,22,01,091,,23,23,214,23,31,32,103,31,32,78,084,28*7E
40: $GPGSV,3,1,12,01,72,201,19,03,59,272,37,04,47,159,31,11,47,194,30*7F
40: $GPGSV,3,2,12,12,05,016,21,14,24,051,34,17,29,305,35,19,29,226,32*70
40: $GPGSV,3,3,12,22,01,091,,23,23,214,25,31,32,103,33,32,78,084,28*7A
41: $GPGSV,3,1,12,01,72,201,18,03,59,272,37,04,47,159,31,11,47,194,31*7F
41: $GPGSV,3,2,12,12,05,016,19,14,24,051,34,17,29,305,35,19,29,226,32*7B
41: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,31,32,78,084,28*79
42: $GPGSV,3,1,12,01,72,201,16,03,59,272,37,04,47,159,32,11,47,194,32*71
42: $GPGSV,3,2,12,12,05,016,19,14,24,051,34,17,29,305,35,19,29,226,33*7A
42: $GPGSV,3,3,12,22,01,091,,23,23,214,25,31,32,103,32,32,78,084,29*7A
43: $GPGSV,3,1,12,01,72,201,15,03,59,272,37,04,47,159,33,11,47,194,32*73
43: $GPGSV,3,2,12,12,05,016,19,14,24,051,32,17,29,305,35,19,29,226,33*7C
43: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,35,32,78,084,29*7C
44: $GPGSV,3,1,12,01,71,200,16,03,59,272,36,04,47,159,31,11,47,194,27*75
44: $GPGSV,3,2,12,12,05,016,19,14,24,051,33,17,29,305,35,19,29,226,32*7C
44: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,34,32,78,084,29*7D
45: $GPGSV,3,1,12,01,71,200,17,03,59,272,36,04,47,159,34,11,47,194,33*74
45: $GPGSV,3,2,12,12,05,016,19,14,24,051,32,17,29,305,35,19,29,226,29*77
45: $GPGSV,3,3,12,22,01,091,,23,23,214,26,31,32,103,31,32,78,084,29*7A
46: $GPGSV,3,1,12,01,71,200,17,03,60,273,36,04,47,159,34,11,47,194,36*7A
46: $GPGSV,3,2,12,12,05,016,20,14,24,051,31,17,29,305,31,19,29,226,28*7B
