112: $GPGLL,5351.54839,N,02729.10998,E,110128.00,A,A*64
114: $GPGLL,5351.54854,N,02729.11003,E,110129.00,A,A*64
116: $GPGLL,5351.54864,N,02729.10999,E,110130.00,A,A*64
118: $GPGLL,5351.54885,N,02729.11020,E,110131.00,A,A*60
120: $GPGLL,5351.54907,N,02729.11046,E,110132.00,A,A*68
122: $GPGLL,5351.54916,N,02729.11048,E,110133.00,A,A*67
124: $GPGLL,5351.54949,N,02729.11078,E,110134.00,A,A*69
126: $GPGLL,5351.54946,N,02729.11118,E,110135.00,A,A*60
128: $GPGLL,5351.54932,N,02729.11144,E,110136.00,A,A*69
130: $GPGLL,5351.54922,N,02729.11175,E,110137.00,A,A*6B
132: $GPGLL,5351.54914,N,02729.11211,E,110138.00,A,A*60
134: $GPGLL,5351.54897,N,02729.11240,E,110139.00,A,A*6F
136: $GPGLL,5351.54875,N,02729.11261,E,110140.00,A,A*6E
138: $GPGLL,5351.54848,N,02729.11271,E,110141.00,A,A*60
140: $GPGLL,5351.54811,N,02729.11276,E,110142.00,A,A*68
142: $GPGLL,5351.54778,N,02729.11277,E,110143.00,A,A*68
144: $GPGLL,5351.54742,N,02729.11275,E,110144.00,A,A*64
146: $GPGLL,5351.54700,N,02729.11273,E,110145.00,A,A*65
148: $GPGLL,5351.54642,N,02729.11251,E,110146.00,A,A*61
150: $GPGLL,5351.54586,N,02729.11229,E,110147.00,A,A*64
152: $GPGLL,5351.54526,N,02729.11201,E,110148.00,A,A*6B
154: $GPGLL,5351.54472,N,02729.11184,E,110149.00,A,A*64
156: $GPGLL,5351.54418,N,02729.11163,E,110150.00,A,A*69
158: $GPGLL,5351.54367,N,02729.11144,E,110151.00,A,A*62
160: $GPGLL,5351.54327,N,02729.11137,E,110152.00,A,A*61
162: $GPGLL,5351.54307,N,02729.11155,E,110153.00,A,A*66
164: $GPGLL,5351.54273,N,02729.11153,E,110154.00,A,A*65
166: $GPGLL,5351.54254,N,02729.11146,E,110155.00,A,A*65
168: $GPGLL,5351.54247,N,02729.11165,E,110156.00,A,A*65
170: $GPGLL,5351.54230,N,02729.11181,E,110157.00,A,A*6E
172: $GPGLL,5351.54197,N,02729.11172,E,110158.00,A,A*63
174: $GPGLL,5351.54173,N,02729.11168,E,110159.00,A,A*63
176: $GPGLL,5351.54153,N,02729.11146,E,110200.00,A,A*62
178: $GPGLL,5351.54118,N,02729.11142,E,110201.00,A,A*68
180: $GPGLL,5351.54102,N,02729.11148,E,110202.00,A,A*6A
182: $GPGLL,5351.54096,N,02729.11167,E,110203.00,A,A*6A
184: $GPGLL,5351.54094,N,02729.11188,E,110204.00,A,A*6E
186: $GPGLL,5351.54076,N,02729.11183,E,110205.00,A,A*68
188: $GPGLL,5351.54060,N,02729.11191,E,110206.00,A,A*6F
190: $GPGLL,5351.54051,N,02729.11200,E,110207.00,A,A*67
192: $GPGLL,5351.54047,N,02729.11194,E,110208.00,A,A*61
194: $GPGLL,5351.54073,N,02729.11224,E,110209.00,A,A*6F
196: $GPGLL,5351.54134,N,02729.11283,E,110210.00,A,A*68
198: $GPGLL,5351.54157,N,02729.11308,E,110211.00,A,A*6E
200: $GPGLL,5351.54175,N,02729.11330,E,110212.00,A,A*66
202: $GPGLL,5351.54189,N,02729.11349,E,110213.00,A,A*6A
204: $GPGLL,5351.54154,N,02729.11341,E,110214.00,A,A*65
206: $GPGLL,5351.54125,N,02729.11334,E,110215.00,A,A*60
208: $GPGLL,5351.54077,N,02729.11311,E,110216.00,A,A*62
210: $GPGLL,5351.54026,N,02729.11280,E,110217.00,A,A*6E
212: $GPGLL,5351.54003,N,02729.11270,E,110218.00,A,A*69
214: $GPGLL,5351.53961,N,02729.11246,E,110219.00,A,A*67
216: $GPGLL,5351.53934,N,02729.11233,E,110220.00,A,A*6F
218: $GPGLL,5351.53884,N,02729.11195,E,110221.00,A,A*6B
220: $GPGLL,5351.53831,N,02729.11170,E,110222.00,A,A*6D
222: $GPGLL,5351.53785,N,02729.11151,E,110223.00,A,A*6F
224: $GPGLL,5351.53735,N,02729.11117,E,110224.00,A,A*61
226: $GPGLL,5351.53679,N,02729.11079,E,110225.00,A,A*60
228: $GPGLL,5351.53625,N,02729.11051,E,110226.00,A,A*60
230: $GPGLL,5351.53595,N,02729.11067,E,110227.00,A,A*6C
232: $GPGLL,5351.53547,N,02729.11031,E,110228.00,A,A*6F
234: $GPGLL,5351.53509,N,02729.11014,E,110229.00,A,A*63
236: $GPGLL,5351.53470,N,02729.10986,E,110230.00,A,A*67
238: $GPGLL,5351.53450,N,02729.10992,E,110231.00,A,A*61
240: $GPGLL,5351.53407,N,02729.10991,E,110232.00,A,A*63
242: $GPGLL,5351.53341,N,02729.10950,E,110233.00,A,A*6A
