341: $GPVTG,,T,,M,1.703,N,3.154,K,A*25
343: $GPVTG,,T,,M,1.336,N,2.474,K,A*21
345: $GPVTG,,T,,M,0.472,N,0.874,K,A*29
347: $GPVTG,,T,,M,0.366,N,0.678,K,A*29
349: $GPVTG,,T,,M,1.250,N,2.315,K,A*20
351: $GPVTG,,T,,M,0.744,N,1.378,K,A*29
353: $GPVTG,,T,,M,0.264,N,0.489,K,A*26
355: $GPVTG,,T,,M,1.108,N,2.052,K,A*2E
357: $GPVTG,,T,,M,0.892,N,1.652,K,A*20
359: $GPVTG,,T,,M,0.505,N,0.936,K,A*2F
361: $GPVTG,185.07,T,,M,1.841,N,3.410,K,A*3C
363: $GPVTG,208.12,T,,M,2.974,N,5.508,K,A*34
365: $GPVTG,209.82,T,,M,2.480,N,4.593,K,A*39
367: $GPVTG,,T,,M,1.117,N,2.068,K,A*29
369: $GPVTG,,T,,M,0.423,N,0.784,K,A*2D
371: $GPVTG,,T,,M,0.693,N,1.284,K,A*20
373: $GPVTG,,T,,M,0.857,N,1.587,K,A*22
375: $GPVTG,,T,,M,0.296,N,0.549,K,A*26
377: $GPVTG,,T,,M,0.168,N,0.310,K,A*2E
379: $GPVTG,,T,,M,1.908,N,3.535,K,A*23
381: $GPVTG,213.77,T,,M,3.690,N,6.833,K,A*3F
383: $GPVTG,213.95,T,,M,3.683,N,6.821,K,A*32
385: $GPVTG,213.22,T,,M,2.134,N,3.952,K,A*34
387: $GPVTG,213.60,T,,M,2.084,N,3.859,K,A*32
389: $GPVTG,213.66,T,,M,2.870,N,5.315,K,A*32
391: $GPVTG,212.92,T,,M,2.873,N,5.321,K,A*3C
393: $GPVTG,,T,,M,1.034,N,1.914,K,A*28
395: $GPVTG,,T,,M,0.570,N,1.057,K,A*22
397: $GPVTG,,T,,M,1.919,N,3.554,K,A*24
399: $GPVTG,210.06,T,,M,2.849,N,5.275,K,A*3A
401: $GPVTG,,T,,M,2.001,N,3.706,K,A*22
403: $GPVTG,,T,,M,0.728,N,1.349,K,A*21
405: $GPVTG,,T,,M,1.266,N,2.345,K,A*20
407: $GPVTG,213.39,T,,M,2.643,N,4.895,K,A*34
409: $GPVTG,212.30,T,,M,3.118,N,5.775,K,A*34
411: $GPVTG,,T,,M,2.161,N,4.003,K,A*20
413: $GPVTG,,T,,M,1.833,N,3.395,K,A*26
415: $GPVTG,206.96,T,,M,3.637,N,6.735,K,A*30
417: $GPVTG,205.36,T,,M,4.739,N,8.776,K,A*38
419: $GPVTG,203.51,T,,M,3.512,N,6.504,K,A*3A
