0: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
1: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
2: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
3: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
4: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
5: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
6: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
7: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
8: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
9: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.48,0.89,1.18*0E
10: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
11: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
12: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
13: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
14: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.48,0.89,1.18*0E
15: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.48,0.89,1.18*0E
16: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.48,0.89,1.18*0E
17: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
18: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
19: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
20: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
21: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.48,0.89,1.18*0D
22: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
23: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
24: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
25: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
26: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
27: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
28: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
29: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
30: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
31: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
32: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
33: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
34: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.18*01
35: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.47,0.89,1.18*02
36: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.47,0.89,1.18*02
37: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.47,0.89,1.18*02
38: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.47,0.89,1.18*02
39: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
40: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
41: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
42: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
43: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
44: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
45: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
46: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
47: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
48: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
49: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
50: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
51: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
52: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
53: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.83,1.14*02
54: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
55: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
56: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
57: $GPGSA,A,3,32,01,03,04,11,19,17,23,31,12,25,,1.46,0.86,1.18*09
58: $GPGSA,A,3,32,01,03,04,11,19,17,23,31,12,25,,1.46,0.86,1.18*09
59: $GPGSA,A,3,32,01,03,04,11,19,17,23,31,12,25,,1.46,0.86,1.18*09
60: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.46,0.86,1.18*0C
61: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.46,0.86,1.18*0C
62: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.46,0.86,1.18*0C
63: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.50,0.86,1.23*03
64: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
65: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
66: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
67: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
68: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.41,0.82,1.14*03
69: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.44,0.83,1.18*0B
70: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.44,0.83,1.18*0B
71: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.44,0.83,1.18*0B
72: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.44,0.83,1.18*0B
73: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.44,0.83,1.18*0B
74: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
75: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
76: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
77: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
78: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.44,0.83,1.18*0B
79: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
80: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
81: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
82: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
83: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
84: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
85: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
86: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
87: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.17*0E
88: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,25,,1.47,0.89,1.17*0E
89: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
90: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.44,0.83,1.18*0B
91: $GPGSA,A,3,32,01,03,04,11,19,17,14,23,31,12,25,1.40,0.82,1.14*02
