0: $GPRMC,145210.00,A,5344.21031,N,02830.83160,E,66.564,79.79,241015,,,A*6B
1: $GPRMC,145211.00,A,5344.21359,N,02830.86228,E,66.711,79.75,241015,,,A*61
2: $GPRMC,145212.00,A,5344.21690,N,02830.89300,E,66.788,79.71,241015,,,A*62
3: $GPRMC,145213.00,A,5344.22024,N,02830.92377,E,66.947,79.60,241015,,,A*6E
4: $GPRMC,145214.00,A,5344.22360,N,02830.95457,E,67.013,79.52,241015,,,A*60
5: $GPRMC,145215.00,A,5344.22696,N,02830.98539,E,67.061,79.52,241015,,,A*6C
6: $GPRMC,145216.00,A,5344.23029,N,02831.01623,E,67.049,79.64,241015,,,A*6A
7: $GPRMC,145217.00,A,5344.23363,N,02831.04707,E,67.009,79.61,241015,,,A*65
8: $GPRMC,145218.00,A,5344.23695,N,02831.07790,E,67.020,79.72,241015,,,A*62
9: $GPRMC,145219.00,A,5344.24029,N,02831.10872,E,66.969,79.60,241015,,,A*66
10: $GPRMC,145220.00,A,5344.24371,N,02831.13955,E,66.978,79.56,241015,,,A*60
11: $GPRMC,145221.00,A,5344.24709,N,02831.17040,E,66.958,79.83,241015,,,A*69
12: $GPRMC,145222.00,A,5344.25036,N,02831.20125,E,66.950,80.04,241015,,,A*67
13: $GPRMC,145223.00,A,5344.25359,N,02831.23209,E,66.926,79.98,241015,,,A*60
14: $GPRMC,145224.00,A,5344.25681,N,02831.26285,E,66.737,79.94,241015,,,A*64
15: $GPRMC,145225.00,A,5344.26004,N,02831.29345,E,66.222,79.99,241015,,,A*63
16: $GPRMC,145226.00,A,5344.26329,N,02831.32399,E,66.254,79.94,241015,,,A*6B
17: $GPRMC,145227.00,A,5344.26658,N,02831.35453,E,66.290,79.77,241015,,,A*6A
18: $GPRMC,145228.00,A,5344.26992,N,02831.38506,E,66.353,79.56,241015,,,A*6D
19: $GPRMC,145229.00,A,5344.27329,N,02831.41572,E,66.532,79.75,241015,,,A*6A
20: $GPRMC,145230.00,A,5344.27659,N,02831.44644,E,66.668,79.93,241015,,,A*67
21: $GPRMC,145231.00,A,5344.27987,N,02831.47720,E,66.776,79.93,241015,,,A*64
22: $GPRMC,145232.00,A,5344.28317,N,02831.50799,E,66.974,79.77,241015,,,A*69
23: $GPRMC,145233.00,A,5344.28654,N,02831.53890,E,67.263,79.59,241015,,,A*6F
24: $GPRMC,145234.00,A,5344.28989,N,02831.56992,E,67.433,79.75,241015,,,A*6C
25: $GPRMC,145235.00,A,5344.29323,N,02831.60104,E,67.718,79.79,241015,,,A*62
26: $GPRMC,145236.00,A,5344.29662,N,02831.63234,E,68.010,79.69,241015,,,A*63
27: $GPRMC,145237.00,A,5344.30003,N,02831.66372,E,68.217,79.68,241015,,,A*69
28: $GPRMC,145238.00,A,5344.30347,N,02831.69516,E,68.354,79.67,241015,,,A*67
29: $GPRMC,145239.00,A,5344.30693,N,02831.72672,E,68.534,79.65,241015,,,A*63
30: $GPRMC,145240.00,A,5344.31040,N,02831.75834,E,68.752,79.62,241015,,,A*6A
31: $GPRMC,145241.00,A,5344.31387,N,02831.79005,E,68.922,79.59,241015,,,A*64
32: $GPRMC,145242.00,A,5344.31732,N,02831.82184,E,69.030,79.82,241015,,,A*6C
33: $GPRMC,145243.00,A,5344.32072,N,02831.85367,E,69.179,79.90,241015,,,A*6A
34: $GPRMC,145244.00,A,5344.32413,N,02831.88556,E,69.274,79.89,241015,,,A*61
35: $GPRMC,145245.00,A,5344.32754,N,02831.91749,E,69.382,79.79,241015,,,A*63
36: $GPRMC,145246.00,A,5344.33097,N,02831.94946,E,69.469,79.80,241015,,,A*69
37: $GPRMC,145247.00,A,5344.33440,N,02831.98143,E,69.422,79.81,241015,,,A*69
38: $GPRMC,145248.00,A,5344.33780,N,02832.01335,E,69.263,79.88,241015,,,A*63
39: $GPRMC,145249.00,A,5344.34121,N,02832.04528,E,69.347,79.83,241015,,,A*6B
40: $GPRMC,145250.00,A,5344.34464,N,02832.07710,E,69.150,79.64,241015,,,A*60
41: $GPRMC,145251.00,A,5344.34812,N,02832.10885,E,68.979,79.58,241015,,,A*64
42: $GPRMC,145252.00,A,5344.35158,N,02832.14053,E,68.806,79.60,241015,,,A*64
43: $GPRMC,145253.00,A,5344.35500,N,02832.17211,E,68.637,79.71,241015,,,A*67
44: $GPRMC,145254.00,A,5344.35837,N,02832.20354,E,68.285,79.73,241015,,,A*62
45: $GPRMC,145255.00,A,5344.36174,N,02832.23487,E,68.029,79.73,241015,,,A*60
46: $GPRMC,145256.00,A,5344.36508,N,02832.26597,E,67.469,79.74,241015,,,A*61
47: $GPRMC,145257.00,A,5344.36840,N,02832.29680,E,66.828,79.78,241015,,,A*6F
48: $GPRMC,145258.00,A,5344.37165,N,02832.32710,E,65.537,79.69,241015,,,A*6D
49: $GPRMC,145259.00,A,5344.37485,N,02832.35676,E,64.170,79.70,241015,,,A*6F
50: $GPRMC,145300.00,A,5344.37802,N,02832.38576,E,62.684,79.58,241015,,,A*6F
51: $GPRMC,145301.00,A,5344.38114,N,02832.41421,E,61.480,79.63,241015,,,A*6F
52: $GPRMC,145302.00,A,5344.38418,N,02832.44217,E,60.542,79.67,241015,,,A*69
53: $GPRMC,145303.00,A,5344.38718,N,02832.46986,E,59.955,79.80,241015,,,A*63
54: $GPRMC,145304.00,A,5344.39012,N,02832.49736,E,59.614,79.94,241015,,,A*6D
55: $GPRMC,145305.00,A,5344.39303,N,02832.52480,E,59.627,79.88,241015,,,A*66
56: $GPRMC,145306.00,A,5344.39603,N,02832.55207,E,59.144,79.41,241015,,,A*69
57: $GPRMC,145307.00,A,5344.39900,N,02832.57885,E,57.829,79.49,241015,,,A*62
58: $GPRMC,145308.00,A,5344.40185,N,02832.60489,E,56.217,79.57,241015,,,A*6B
59: $GPRMC,145309.00,A,5344.40462,N,02832.63031,E,54.823,79.71,241015,,,A*69
60: $GPRMC,145310.00,A,5344.40725,N,02832.65508,E,53.390,79.91,241015,,,A*62
61: $GPRMC,145311.00,A,5344.40982,N,02832.67932,E,52.159,80.02,241015,,,A*6D
62: $GPRMC,145312.00,A,5344.41233,N,02832.70323,E,51.710,80.20,241015,,,A*6A
63: $GPRMC,145313.00,A,5344.41481,N,02832.72692,E,51.033,80.15,241015,,,A*69
64: $GPRMC,145314.00,A,5344.41723,N,02832.75011,E,49.825,80.21,241015,,,A*6E
65: $GPRMC,145315.00,A,5344.41958,N,02832.77278,E,48.738,80.15,241015,,,A*67
66: $GPRMC,145316.00,A,5344.42197,N,02832.79491,E,47.677,79.74,241015,,,A*67
67: $GPRMC,145317.00,A,5344.42431,N,02832.81645,E,46.526,79.65,241015,,,A*65
68: $GPRMC,145318.00,A,5344.42664,N,02832.83783,E,46.402,79.56,241015,,,A*66
69: $GPRMC,145319.00,A,5344.42891,N,02832.85910,E,46.277,79.71,241015,,,A*60
70: $GPRMC,145320.00,A,5344.43120,N,02832.88050,E,46.590,79.73,241015,,,A*64
71: $GPRMC,145321.00,A,5344.43350,N,02832.90205,E,46.969,79.80,241015,,,A*6D
72: $GPRMC,145322.00,A,5344.43586,N,02832.92382,E,47.369,79.71,241015,,,A*6A
73: $GPRMC,145323.00,A,5344.43822,N,02832.94572,E,47.667,79.70,241015,,,A*6D
74: $GPRMC,145324.00,A,5344.44063,N,02832.96775,E,47.944,79.68,241015,,,A*60
75: $GPRMC,145325.00,A,5344.44305,N,02832.98992,E,48.199,79.72,241015,,,A*67
76: $GPRMC,145326.00,A,5344.44547,N,02833.01218,E,48.434,79.69,241015,,,A*64
77: $GPRMC,145327.00,A,5344.44786,N,02833.03450,E,48.644,79.74,241015,,,A*6B
78: $GPRMC,145328.00,A,5344.45027,N,02833.05695,E,48.881,79.69,241015,,,A*6F
79: $GPRMC,145329.00,A,5344.45269,N,02833.07948,E,49.062,79.83,241015,,,A*6B
81: $GPRMC,145331.00,A,5344.45755,N,02833.12489,E,49.559,79.70,241015,,,A*6D
82: $GPRMC,145332.00,A,5344.46006,N,02833.14775,E,49.809,79.46,241015,,,A*67
83: $GPRMC,145333.00,A,5344.46260,N,02833.17075,E,50.070,79.48,241015,,,A*60
84: $GPRMC,145334.00,A,5344.46512,N,02833.19385,E,50.355,79.65,241015,,,A*6C
85: $GPRMC,145335.00,A,5344.46767,N,02833.21718,E,50.964,79.44,241015,,,A*6D
86: $GPRMC,145336.00,A,5344.47029,N,02833.24084,E,51.701,79.40,241015,,,A*6D
87: $GPRMC,145337.00,A,5344.47291,N,02833.26477,E,52.223,79.57,241015,,,A*67
88: $GPRMC,145338.00,A,5344.47551,N,02833.28895,E,52.709,79.81,241015,,,A*6B
89: $GPRMC,145339.00,A,5344.47818,N,02833.31343,E,53.324,79.61,241015,,,A*66
90: $GPRMC,145340.00,A,5344.48087,N,02833.33812,E,53.823,79.49,241015,,,A*62
91: $GPRMC,145341.00,A,5344.48356,N,02833.36307,E,54.389,79.76,241015,,,A*66
92: $GPRMC,145342.00,A,5344.48628,N,02833.38825,E,54.788,79.70,241015,,,A*6F
93: $GPRMC,145343.00,A,5344.48902,N,02833.41359,E,55.208,79.66,241015,,,A*6C
94: $GPRMC,145344.00,A,5344.49176,N,02833.43908,E,55.570,79.64,241015,,,A*67
95: $GPRMC,145345.00,A,5344.49453,N,02833.46473,E,55.787,79.69,241015,,,A*67
96: $GPRMC,145346.00,A,5344.49729,N,02833.49044,E,55.937,79.79,241015,,,A*61
97: $GPRMC,145347.00,A,5344.50006,N,02833.51629,E,56.170,79.84,241015,,,A*6C
98: $GPRMC,145348.00,A,5344.50282,N,02833.54217,E,56.220,79.80,241015,,,A*63
99: $GPRMC,145349.00,A,5344.50559,N,02833.56806,E,56.299,79.65,241015,,,A*62
100: $GPRMC,145350.00,A,5344.50840,N,02833.59403,E,56.436,79.69,241015,,,A*66
