0: $GPGSV,4,2,14,09,01,228,34,11,32,188,31,12,07,003,13,14,11,051,24*7D
0: $GPGSV,4,3,14,17,29,289,34,19,16,219,34,23,38,219,35,25,06,039,15*79
0: $GPGSV,4,4,14,31,39,086,33,32,64,092,34*75
0: $GPGSV,4,1,14,01,57,183,28,03,74,282,32,04,31,161,27,06,03,318,08*71
1: $GPGSV,4,2,14,09,01,228,29,11,32,188,31,12,07,003,13,14,11,051,25*70
1: $GPGSV,4,3,14,17,29,289,34,19,16,219,34,23,38,219,35,25,06,039,12*7E
1: $GPGSV,4,4,14,31,39,086,33,32,64,092,34*75
1: $GPGSV,4,1,14,01,57,183,29,03,74,282,32,04,31,161,28,06,03,318,08*7F
2: $GPGSV,4,2,14,09,01,228,28,11,32,188,32,12,07,003,13,14,11,051,23*74
2: $GPGSV,4,3,14,17,29,289,34,19,16,219,35,23,38,219,35,25,06,039,11*7C
2: $GPGSV,4,4,14,31,39,086,33,32,64,092,34*75
2: $GPGSV,4,1,14,01,57,183,29,03,74,282,32,04,31,161,28,06,03,318,07*70
3: $GPGSV,4,2,14,09,01,228,25,11,32,188,32,12,07,003,12,14,11,051,23*78
3: $GPGSV,4,3,14,17,29,289,34,19,16,219,34,23,38,219,35,25,06,039,14*78
3: $GPGSV,4,4,14,31,39,086,33,32,64,092,33*72
4: $GPGSV,4,1,14,01,57,183,28,03,74,282,32,04,31,161,27,06,03,318,08*71
4: $GPGSV,4,2,14,09,01,228,35,11,32,188,31,12,07,003,11,14,11,051,22*78
4: $GPGSV,4,3,14,17,29,289,34,19,16,219,34,23,38,219,35,25,06,039,16*7A
4: $GPGSV,4,4,14,31,39,086,33,32,64,092,33*72
4: $GPGSV,4,1,14,01,57,183,28,03,74,282,31,04,31,161,28,06,03,318,08*7D
5: $GPGSV,4,2,14,09,01,228,35,11,32,188,31,12,07,003,13,14,11,051,21*79
5: $GPGSV,4,3,14,17,29,289,34,19,16,219,34,23,38,219,35,25,06,039,16*7A
5: $GPGSV,4,4,14,31,39,086,33,32,64,092,34*75
5: $GPGSV,4,1,14,01,57,183,27,03,74,282,31,04,31,161,28,06,03,318,07*7D
6: $GPGSV,4,2,14,09,01,228,26,11,32,188,31,12,07,003,14,14,11,051,20*7D
6: $GPGSV,4,3,14,17,29,289,34,19,16,219,35,23,38,219,35,25,06,039,16*7B
6: $GPGSV,4,4,14,31,39,086,33,32,63,093,34*73
6: $GPGSV,4,1,14,01,57,183,25,03,74,282,32,04,31,161,28,06,03,318,07*7C
7: $GPGSV,4,2,14,09,01,228,31,11,32,188,31,12,07,003,14,14,11,051,21*7A
7: $GPGSV,4,3,14,17,29,289,34,19,16,219,35,23,38,219,35,25,06,039,16*7B
7: $GPGSV,4,4,14,31,39,086,32,32,63,093,33*75
7: $GPGSV,4,1,14,01,57,183,24,03,74,282,32,04,31,161,29,06,03,318,*7B
8: $GPGSV,4,2,14,09,01,228,37,11,32,188,31,12,07,003,13,14,11,051,20*7A
8: $GPGSV,4,3,14,17,29,289,34,19,16,219,35,23,38,219,35,25,06,039,17*7A
8: $GPGSV,4,4,14,31,39,086,31,32,63,093,33*76
8: $GPGSV,4,1,14,01,57,183,24,03,74,282,32,04,31,161,29,06,03,318,*7B
9: $GPGSV,4,2,14,09,01,228,34,11,32,188,31,12,07,003,11,14,11,051,17*7F
9: $GPGSV,4,3,14,17,29,289,34,19,16,219,35,23,38,219,35,25,06,039,17*7A
9: $GPGSV,4,4,14,31,39,086,31,32,63,093,33*76
9: $GPGSV,4,1,14,01,57,183,24,03,74,282,31,04,31,161,29,06,03,318,*78
10: $GPGSV,4,2,14,09,01,228,34,11,32,188,30,12,07,003,09,14,11,051,16*76
10: $GPGSV,4,3,14,17,29,289,34,19,16,219,35,23,38,219,35,25,06,039,17*7A
10: $GPGSV,4,4,14,31,39,086,32,32,63,093,33*75
11: $GPGSV,4,1,14,01,57,183,24,03,74,282,31,04,31,161,28,06,03,318,*79
11: $GPGSV,4,2,14,09,01,228,32,11,32,188,30,12,07,003,13,14,11,051,17*7A
11: $GPGSV,4,3,14,17,29,289,34,19,16,219,34,23,38,219,35,25,06,039,17*7B
11: $GPGSV,4,4,14,31,39,086,32,32,63,093,33*75
11: $GPGSV,4,1,14,01,57,183,25,03,74,282,31,04,31,161,28,06,03,318,*78
12: $GPGSV,4,2,14,09,01,228,33,11,32,188,30,12,07,003,15,14,11,051,18*72
12: $GPGSV,4,3,14,17,29,289,34,19,16,219,34,23,38,219,35,25,06,039,18*74
12: $GPGSV,4,4,14,31,39,086,31,32,63,093,33*76
