76: $GPGLL,5344.44305,N,02832.98992,E,145325.00,A,A*65
77: $GPGLL,5344.44547,N,02833.01218,E,145326.00,A,A*6E
78: $GPGLL,5344.44786,N,02833.03450,E,145327.00,A,A*68
79: $GPGLL,5344.45027,N,02833.05695,E,145328.00,A,A*67
80: $GPGLL,5344.45269,N,02833.07948,E,145329.00,A,A*63
81: $GPGLL,5344.45509,N,02833.10212,E,145330.00,A,A*68
82: $GPGLL,5344.45755,N,02833.12489,E,145331.00,A,A*64
83: $GPGLL,5344.46006,N,02833.14775,E,145332.00,A,A*63
84: $GPGLL,5344.46260,N,02833.17075,E,145333.00,A,A*64
85: $GPGLL,5344.46512,N,02833.19385,E,145334.00,A,A*63
86: $GPGLL,5344.46767,N,02833.21718,E,145335.00,A,A*69
87: $GPGLL,5344.47029,N,02833.24084,E,145336.00,A,A*61
88: $GPGLL,5344.47291,N,02833.26477,E,145337.00,A,A*6B
89: $GPGLL,5344.47551,N,02833.28895,E,145338.00,A,A*61
90: $GPGLL,5344.47818,N,02833.31343,E,145339.00,A,A*68
91: $GPGLL,5344.48087,N,02833.33812,E,145340.00,A,A*6A
92: $GPGLL,5344.48356,N,02833.36307,E,145341.00,A,A*6E
93: $GPGLL,5344.48628,N,02833.38825,E,145342.00,A,A*64
94: $GPGLL,5344.48902,N,02833.41359,E,145343.00,A,A*6C
95: $GPGLL,5344.49176,N,02833.43908,E,145344.00,A,A*6D
96: $GPGLL,5344.49453,N,02833.46473,E,145345.00,A,A*6A
97: $GPGLL,5344.49729,N,02833.49044,E,145346.00,A,A*68
98: $GPGLL,5344.50006,N,02833.51629,E,145347.00,A,A*6F
99: $GPGLL,5344.50282,N,02833.54217,E,145348.00,A,A*62
100: $GPGLL,5344.50559,N,02833.56806,E,145349.00,A,A*6A
101: $GPGLL,5344.50840,N,02833.59403,E,145350.00,A,A*61
