0: $GPVTG,79.61,T,,M,61.989,N,114.804,K,A*33
1: $GPVTG,79.75,T,,M,61.414,N,113.738,K,A*38
2: $GPVTG,79.63,T,,M,60.716,N,112.445,K,A*37
3: $GPVTG,79.60,T,,M,59.378,N,109.967,K,A*35
4: $GPVTG,79.75,T,,M,57.933,N,107.292,K,A*35
5: $GPVTG,79.71,T,,M,56.533,N,104.699,K,A*30
6: $GPVTG,79.64,T,,M,55.259,N,102.340,K,A*3B
7: $GPVTG,79.42,T,,M,54.012,N,100.030,K,A*35
8: $GPVTG,79.48,T,,M,52.757,N,97.707,K,A*03
9: $GPVTG,79.67,T,,M,51.938,N,96.189,K,A*0B
