0: $GPGGA,145450.00,5344.80324,N,02835.18360,E,1,12,0.87,178.2,M,24.2,M,,*52
1: $GPGGA,145451.00,5344.80900,N,02835.21114,E,1,12,0.82,178.1,M,24.2,M,,*52
2: $GPGGA,145452.00,5344.81460,N,02835.23863,E,1,12,0.82,178.3,M,24.2,M,,*52
3: $GPGGA,145453.00,5344.82018,N,02835.26620,E,1,12,0.89,178.5,M,24.2,M,,*5A
4: $GPGGA,145454.00,5344.82580,N,02835.29383,E,1,11,0.87,178.7,M,24.2,M,,*55
5: $GPGGA,145455.00,5344.83150,N,02835.32156,E,1,11,0.87,178.8,M,24.2,M,,*53
6: $GPGGA,145456.00,5344.83719,N,02835.34951,E,1,11,0.87,178.8,M,24.2,M,,*52
7: $GPGGA,145457.00,5344.84291,N,02835.37744,E,1,12,0.87,179.2,M,24.2,M,,*50
8: $GPGGA,145458.00,5344.84858,N,02835.40545,E,1,12,0.87,179.1,M,24.2,M,,*50
9: $GPGGA,145459.00,5344.85424,N,02835.43357,E,1,12,0.87,179.1,M,24.2,M,,*51
10: $GPGGA,145500.00,5344.85985,N,02835.46183,E,1,12,0.87,179.0,M,24.2,M,,*55
11: $GPGGA,145501.00,5344.86547,N,02835.49015,E,1,12,0.82,179.0,M,24.2,M,,*51
12: $GPGGA,145502.00,5344.87112,N,02835.51849,E,1,12,0.87,179.0,M,24.2,M,,*5A
13: $GPGGA,145503.00,5344.87678,N,02835.54686,E,1,12,0.82,179.0,M,24.2,M,,*5D
14: $GPGGA,145504.00,5344.88247,N,02835.57556,E,1,12,0.82,178.6,M,24.2,M,,*57
15: $GPGGA,145505.00,5344.88810,N,02835.60445,E,1,12,0.82,178.1,M,24.2,M,,*5E
16: $GPGGA,145506.00,5344.89380,N,02835.63329,E,1,12,0.82,177.7,M,24.2,M,,*59
17: $GPGGA,145507.00,5344.89964,N,02835.66219,E,1,12,0.82,177.3,M,24.2,M,,*5B
18: $GPGGA,145508.00,5344.90550,N,02835.69127,E,1,12,0.82,176.7,M,24.2,M,,*53
19: $GPGGA,145509.00,5344.91135,N,02835.72053,E,1,12,0.82,176.2,M,24.2,M,,*59
20: $GPGGA,145510.00,5344.91725,N,02835.74992,E,1,12,0.82,175.6,M,24.2,M,,*53
21: $GPGGA,145511.00,5344.92318,N,02835.77930,E,1,12,0.82,175.1,M,24.2,M,,*57
22: $GPGGA,145512.00,5344.92910,N,02835.80870,E,1,12,0.82,174.6,M,24.2,M,,*5D
23: $GPGGA,145513.00,5344.93496,N,02835.83811,E,1,11,0.84,174.2,M,24.2,M,,*5B
24: $GPGGA,145514.00,5344.94090,N,02835.86787,E,1,11,0.84,173.5,M,24.2,M,,*5C
25: $GPGGA,145515.00,5344.94681,N,02835.89742,E,1,11,0.84,173.4,M,24.2,M,,*5C
26: $GPGGA,145516.00,5344.95255,N,02835.92705,E,1,10,0.88,173.2,M,24.2,M,,*51
27: $GPGGA,145517.00,5344.95806,N,02835.95678,E,1,10,0.98,172.8,M,24.2,M,,*5A
28: $GPGGA,145518.00,5344.96350,N,02835.98647,E,1,10,0.98,172.6,M,24.2,M,,*51
29: $GPGGA,145519.00,5344.96906,N,02836.01610,E,1,11,0.84,172.3,M,24.2,M,,*51
30: $GPGGA,145520.00,5344.97467,N,02836.04547,E,1,11,0.84,172.4,M,24.2,M,,*53
31: $GPGGA,145521.00,5344.98048,N,02836.07500,E,1,11,0.93,172.4,M,24.2,M,,*52
32: $GPGGA,145522.00,5344.98638,N,02836.10430,E,1,11,0.89,172.8,M,24.2,M,,*53
33: $GPGGA,145523.00,5344.99228,N,02836.13366,E,1,10,0.93,173.1,M,24.2,M,,*53
34: $GPGGA,145524.00,5344.99817,N,02836.16321,E,1,11,0.87,173.3,M,24.2,M,,*52
