0: $GPRMC,142211.00,A,5348.85161,N,02746.44668,E,53.677,133.22,241015,,,A*57
1: $GPRMC,142212.00,A,5348.84172,N,02746.46524,E,53.241,131.66,241015,,,A*5D
2: $GPRMC,142213.00,A,5348.83184,N,02746.48396,E,53.510,131.50,241015,,,A*55
3: $GPRMC,142214.00,A,5348.82211,N,02746.50298,E,53.515,130.45,241015,,,A*5A
4: $GPRMC,142215.00,A,5348.81259,N,02746.52243,E,53.840,129.54,241015,,,A*55
5: $GPRMC,142216.00,A,5348.80310,N,02746.54204,E,54.087,129.27,241015,,,A*5E
6: $GPRMC,142217.00,A,5348.79351,N,02746.56191,E,54.475,129.17,241015,,,A*5B
7: $GPRMC,142218.00,A,5348.78402,N,02746.58181,E,54.668,128.78,241015,,,A*5D
8: $GPRMC,142219.00,A,5348.77450,N,02746.60183,E,54.903,128.71,241015,,,A*56
9: $GPRMC,142220.00,A,5348.76494,N,02746.62202,E,55.186,128.28,241015,,,A*55
10: $GPRMC,142221.00,A,5348.75548,N,02746.64236,E,55.409,128.06,241015,,,A*58
11: $GPRMC,142222.00,A,5348.74598,N,02746.66281,E,55.506,128.09,241015,,,A*58
12: $GPRMC,142223.00,A,5348.73617,N,02746.68316,E,55.782,128.07,241015,,,A*5B
13: $GPRMC,142224.00,A,5348.72648,N,02746.70374,E,56.103,128.32,241015,,,A*50
14: $GPRMC,142225.00,A,5348.71669,N,02746.72427,E,56.365,128.22,241015,,,A*51
15: $GPRMC,142226.00,A,5348.70700,N,02746.74500,E,56.557,128.10,241015,,,A*59
15: $GPRMC,142227.00,A,5348.69722,N,02746.76575,E,56.640,128.65,241015,,,A*57
16: $GPRMC,142228.00,A,5348.68729,N,02746.78632,E,56.739,129.50,241015,,,A*54
17: $GPRMC,142229.00,A,5348.67732,N,02746.80691,E,56.820,129.42,241015,,,A*5A
18: $GPRMC,142230.00,A,5348.66740,N,02746.82753,E,56.803,129.14,241015,,,A*59
19: $GPRMC,142231.00,A,5348.65753,N,02746.84814,E,56.606,129.13,241015,,,A*5F
20: $GPRMC,142232.00,A,5348.64764,N,02746.86866,E,56.460,129.26,241015,,,A*5A
21: $GPRMC,142233.00,A,5348.63779,N,02746.88904,E,56.244,129.25,241015,,,A*58
22: $GPRMC,142234.00,A,5348.62798,N,02746.90928,E,56.041,129.32,241015,,,A*57
23: $GPRMC,142235.00,A,5348.61824,N,02746.92953,E,55.672,129.36,241015,,,A*52
24: $GPRMC,142236.00,A,5348.60850,N,02746.94962,E,55.480,129.41,241015,,,A*58
25: $GPRMC,142237.00,A,5348.59893,N,02746.96957,E,54.845,129.14,241015,,,A*5C
26: $GPRMC,142238.00,A,5348.58949,N,02746.98907,E,53.881,129.52,241015,,,A*52
27: $GPRMC,142239.00,A,5348.58014,N,02747.00827,E,53.134,129.42,241015,,,A*57
28: $GPRMC,142240.00,A,5348.57094,N,02747.02724,E,52.482,129.34,241015,,,A*58
29: $GPRMC,142241.00,A,5348.56193,N,02747.04628,E,52.005,128.70,241015,,,A*5F
29: $GPRMC,142242.00,A,5348.55287,N,02747.06517,E,51.959,129.11,241015,,,A*51
30: $GPRMC,142243.00,A,5348.54380,N,02747.08392,E,51.765,129.26,241015,,,A*57
31: $GPRMC,142244.00,A,5348.53479,N,02747.10253,E,51.316,129.40,241015,,,A*53
32: $GPRMC,142245.00,A,5348.52583,N,02747.12102,E,51.070,129.34,241015,,,A*52
33: $GPRMC,142246.00,A,5348.51689,N,02747.13945,E,50.959,129.20,241015,,,A*57
34: $GPRMC,142247.00,A,5348.50800,N,02747.15797,E,50.906,129.22,241015,,,A*57
35: $GPRMC,142248.00,A,5348.49912,N,02747.17649,E,51.002,129.00,241015,,,A*5E
36: $GPRMC,142249.00,A,5348.49016,N,02747.19493,E,50.980,129.30,241015,,,A*58
37: $GPRMC,142250.00,A,5348.48118,N,02747.21332,E,50.900,129.46,241015,,,A*50
38: $GPRMC,142251.00,A,5348.47223,N,02747.23172,E,50.880,129.21,241015,,,A*59
39: $GPRMC,142252.00,A,5348.46322,N,02747.25012,E,50.937,129.18,241015,,,A*5D
40: $GPRMC,142253.00,A,5348.45426,N,02747.26854,E,50.892,129.27,241015,,,A*57
41: $GPRMC,142254.00,A,5348.44538,N,02747.28691,E,50.636,128.98,241015,,,A*53
42: $GPRMC,142255.00,A,5348.43658,N,02747.30532,E,50.447,129.00,241015,,,A*57
43: $GPRMC,142256.00,A,5348.42768,N,02747.32365,E,50.536,129.42,241015,,,A*50
44: $GPRMC,142257.00,A,5348.41884,N,02747.34195,E,50.506,129.21,241015,,,A*52
44: $GPRMC,142258.00,A,5348.40989,N,02747.36036,E,50.969,129.38,241015,,,A*57
45: $GPRMC,142259.00,A,5348.40095,N,02747.37894,E,51.144,128.84,241015,,,A*53
46: $GPRMC,142300.00,A,5348.39194,N,02747.39760,E,51.457,129.07,241015,,,A*57
47: $GPRMC,142301.00,A,5348.38284,N,02747.41628,E,51.518,129.18,241015,,,A*53
48: $GPRMC,142302.00,A,5348.37369,N,02747.43496,E,51.740,129.41,241015,,,A*5B
49: $GPRMC,142303.00,A,5348.36450,N,02747.45372,E,51.996,129.37,241015,,,A*59
50: $GPRMC,142304.00,A,5348.35536,N,02747.47268,E,52.221,128.78,241015,,,A*5A
51: $GPRMC,142305.00,A,5348.34620,N,02747.49187,E,52.755,128.91,241015,,,A*53
52: $GPRMC,142306.00,A,5348.33689,N,02747.51103,E,52.924,129.21,241015,,,A*53
53: $GPRMC,142307.00,A,5348.32759,N,02747.53024,E,53.023,129.25,241015,,,A*52
54: $GPRMC,142308.00,A,5348.31812,N,02747.54939,E,53.239,129.86,241015,,,A*5C
55: $GPRMC,142309.00,A,5348.30878,N,02747.56860,E,53.043,129.28,241015,,,A*54
56: $GPRMC,142310.00,A,5348.29945,N,02747.58781,E,53.059,129.33,241015,,,A*54
57: $GPRMC,142311.00,A,5348.29011,N,02747.60700,E,52.983,129.21,241015,,,A*53
58: $GPRMC,142312.00,A,5348.28084,N,02747.62644,E,53.407,128.80,241015,,,A*54
59: $GPRMC,142313.00,A,5348.27039,N,02747.64508,E,54.758,133.22,241015,,,A*5D
60: $GPRMC,142314.00,A,5348.26103,N,02747.66446,E,53.828,129.60,241015,,,A*58
61: $GPRMC,142315.00,A,5348.25167,N,02747.68398,E,53.856,129.23,241015,,,A*5C
62: $GPRMC,142316.00,A,5348.24225,N,02747.70355,E,54.074,129.20,241015,,,A*5F
63: $GPRMC,142317.00,A,5348.23269,N,02747.72329,E,54.592,129.47,241015,,,A*54
64: $GPRMC,142318.00,A,5348.22317,N,02747.74306,E,54.859,129.25,241015,,,A*57
65: $GPRMC,142319.00,A,5348.21362,N,02747.76311,E,55.228,129.15,241015,,,A*5D
65: $GPRMC,142320.00,A,5348.20395,N,02747.78332,E,55.775,129.13,241015,,,A*5A
66: $GPRMC,142321.00,A,5348.19416,N,02747.80372,E,56.142,129.34,241015,,,A*5A
67: $GPRMC,142322.00,A,5348.18421,N,02747.82413,E,56.461,129.71,241015,,,A*5B
68: $GPRMC,142323.00,A,5348.17426,N,02747.84462,E,56.503,129.44,241015,,,A*51
69: $GPRMC,142324.00,A,5348.16435,N,02747.86512,E,56.459,129.23,241015,,,A*5E
70: $GPRMC,142325.00,A,5348.15450,N,02747.88563,E,56.405,129.21,241015,,,A*5C
71: $GPRMC,142326.00,A,5348.14463,N,02747.90614,E,56.422,129.12,241015,,,A*51
72: $GPRMC,142327.00,A,5348.13481,N,02747.92655,E,56.147,129.18,241015,,,A*50
73: $GPRMC,142328.00,A,5348.12502,N,02747.94683,E,55.959,129.36,241015,,,A*51
74: $GPRMC,142329.00,A,5348.11530,N,02747.96699,E,55.523,129.14,241015,,,A*5A
75: $GPRMC,142330.00,A,5348.10567,N,02747.98692,E,55.024,129.11,241015,,,A*53
76: $GPRMC,142331.00,A,5348.09612,N,02748.00678,E,54.499,129.03,241015,,,A*51
77: $GPRMC,142332.00,A,5348.08669,N,02748.02638,E,53.819,129.12,241015,,,A*5A
78: $GPRMC,142333.00,A,5348.07737,N,02748.04573,E,53.130,129.18,241015,,,A*5C
79: $GPRMC,142334.00,A,5348.06815,N,02748.06488,E,52.580,129.12,241015,,,A*56
80: $GPRMC,142335.00,A,5348.05901,N,02748.08379,E,52.151,129.24,241015,,,A*5A
80: $GPRMC,142336.00,A,5348.04989,N,02748.10257,E,51.933,129.29,241015,,,A*5E
81: $GPRMC,142337.00,A,5348.04083,N,02748.12143,E,51.891,128.91,241015,,,A*53
82: $GPRMC,142338.00,A,5348.03176,N,02748.14028,E,51.816,129.23,241015,,,A*5D
83: $GPRMC,142339.00,A,5348.02262,N,02748.15916,E,52.195,129.34,241015,,,A*59
84: $GPRMC,142340.00,A,5348.01335,N,02748.17812,E,52.741,129.47,241015,,,A*5B
85: $GPRMC,142341.00,A,5348.00404,N,02748.19719,E,53.027,129.29,241015,,,A*5A
86: $GPRMC,142342.00,A,5347.99462,N,02748.21657,E,53.745,129.41,241015,,,A*5B
87: $GPRMC,142343.00,A,5347.98502,N,02748.23626,E,54.559,129.52,241015,,,A*52
88: $GPRMC,142344.00,A,5347.97539,N,02748.25619,E,55.116,129.21,241015,,,A*52
89: $GPRMC,142345.00,A,5347.96577,N,02748.27632,E,55.397,128.91,241015,,,A*52
90: $GPRMC,142346.00,A,5347.95615,N,02748.29655,E,55.707,128.91,241015,,,A*57
91: $GPRMC,142347.00,A,5347.94643,N,02748.31702,E,56.260,129.15,241015,,,A*54
92: $GPRMC,142348.00,A,5347.93654,N,02748.33779,E,56.977,129.05,241015,,,A*58
93: $GPRMC,142349.00,A,5347.92649,N,02748.35851,E,57.398,129.50,241015,,,A*5D
94: $GPRMC,142350.00,A,5347.91632,N,02748.37933,E,57.663,129.57,241015,,,A*5B
95: $GPRMC,142351.00,A,5347.90605,N,02748.40026,E,57.851,129.45,241015,,,A*5E
96: $GPRMC,142352.00,A,5347.89587,N,02748.42124,E,57.844,129.39,241015,,,A*52
96: $GPRMC,142353.00,A,5347.88574,N,02748.44223,E,57.872,129.22,241015,,,A*53
97: $GPRMC,142354.00,A,5347.87563,N,02748.46322,E,57.777,129.12,241015,,,A*56
98: $GPRMC,142355.00,A,5347.86556,N,02748.48415,E,57.616,129.18,241015,,,A*51
99: $GPRMC,142356.00,A,5347.85553,N,02748.50503,E,57.314,129.05,241015,,,A*50
100: $GPRMC,142357.00,A,5347.84557,N,02748.52553,E,56.656,129.49,241015,,,A*59
101: $GPRMC,142358.00,A,5347.83577,N,02748.54573,E,55.405,129.33,241015,,,A*5D
102: $GPRMC,142359.00,A,5347.82625,N,02748.56550,E,54.036,129.13,241015,,,A*5D
103: $GPRMC,142400.00,A,5347.81692,N,02748.58482,E,53.004,129.30,241015,,,A*5E
104: $GPRMC,142401.00,A,5347.80772,N,02748.60373,E,52.124,129.43,241015,,,A*55
105: $GPRMC,142402.00,A,5347.79866,N,02748.62236,E,51.083,129.62,241015,,,A*54
106: $GPRMC,142403.00,A,5347.78977,N,02748.64058,E,49.987,129.51,241015,,,A*5D
107: $GPRMC,142404.00,A,5347.78102,N,02748.65857,E,49.666,129.43,241015,,,A*55
