1: $GPGGA,142211.00,5348.85161,N,02746.44668,E,1,10,0.94,212.6,M,24.8,M,,*52
1: $GPGGA,142212.00,5348.84172,N,02746.46524,E,1,10,0.94,212.1,M,24.8,M,,*5C
2: $GPGGA,142213.00,5348.83184,N,02746.48396,E,1,10,0.94,211.4,M,24.8,M,,*54
3: $GPGGA,142214.00,5348.82211,N,02746.50298,E,1,10,0.94,210.8,M,24.8,M,,*56
4: $GPGGA,142215.00,5348.81259,N,02746.52243,E,1,10,0.94,210.3,M,24.8,M,,*57
5: $GPGGA,142216.00,5348.80310,N,02746.54204,E,1,10,0.94,209.5,M,24.8,M,,*52
6: $GPGGA,142217.00,5348.79351,N,02746.56191,E,1,10,0.94,209.4,M,24.8,M,,*5C
7: $GPGGA,142218.00,5348.78402,N,02746.58181,E,1,10,0.94,208.6,M,24.8,M,,*5F
8: $GPGGA,142219.00,5348.77450,N,02746.60183,E,1,10,0.94,207.8,M,24.8,M,,*5E
9: $GPGGA,142220.00,5348.76494,N,02746.62202,E,1,10,0.94,206.6,M,24.8,M,,*5A
10: $GPGGA,142221.00,5348.75548,N,02746.64236,E,1,10,0.94,205.6,M,24.8,M,,*5A
11: $GPGGA,142222.00,5348.74598,N,02746.66281,E,1,10,0.94,204.8,M,24.8,M,,*54
12: $GPGGA,142223.00,5348.73617,N,02746.68316,E,1,10,0.94,204.5,M,24.8,M,,*5A
13: $GPGGA,142224.00,5348.72648,N,02746.70374,E,1,10,0.94,204.0,M,24.8,M,,*5E
14: $GPGGA,142225.00,5348.71669,N,02746.72427,E,1,10,0.94,203.4,M,24.8,M,,*5F
15: $GPGGA,142226.00,5348.70700,N,02746.74500,E,1,10,0.94,202.3,M,24.8,M,,*57
16: $GPGGA,142227.00,5348.69722,N,02746.76575,E,1,10,0.94,201.5,M,24.8,M,,*5B
17: $GPGGA,142228.00,5348.68729,N,02746.78632,E,1,10,0.94,200.7,M,24.8,M,,*53
18: $GPGGA,142229.00,5348.67732,N,02746.80691,E,1,10,0.94,199.9,M,24.8,M,,*54
18: $GPGGA,142230.00,5348.66740,N,02746.82753,E,1,10,0.94,199.2,M,24.8,M,,*5E
19: $GPGGA,142231.00,5348.65753,N,02746.84814,E,1,10,0.94,198.6,M,24.8,M,,*51
20: $GPGGA,142232.00,5348.64764,N,02746.86866,E,1,10,0.94,198.4,M,24.8,M,,*52
21: $GPGGA,142233.00,5348.63779,N,02746.88904,E,1,10,0.94,197.8,M,24.8,M,,*50
22: $GPGGA,142234.00,5348.62798,N,02746.90928,E,1,10,0.94,197.1,M,24.8,M,,*57
23: $GPGGA,142235.00,5348.61824,N,02746.92953,E,1,10,0.94,196.6,M,24.8,M,,*55
24: $GPGGA,142236.00,5348.60850,N,02746.94962,E,1,10,0.94,196.5,M,24.8,M,,*53
25: $GPGGA,142237.00,5348.59893,N,02746.96957,E,1,10,0.94,196.1,M,24.8,M,,*57
26: $GPGGA,142238.00,5348.58949,N,02746.98907,E,1,10,0.94,195.6,M,24.8,M,,*50
27: $GPGGA,142239.00,5348.58014,N,02747.00827,E,1,10,0.94,195.2,M,24.8,M,,*57
28: $GPGGA,142240.00,5348.57094,N,02747.02724,E,1,10,0.94,194.9,M,24.8,M,,*5A
29: $GPGGA,142241.00,5348.56193,N,02747.04628,E,1,10,0.94,195.0,M,24.8,M,,*5F
30: $GPGGA,142242.00,5348.55287,N,02747.06517,E,1,10,0.94,194.7,M,24.8,M,,*52
31: $GPGGA,142243.00,5348.54380,N,02747.08392,E,1,10,0.94,194.5,M,24.8,M,,*53
32: $GPGGA,142244.00,5348.53479,N,02747.10253,E,1,10,0.94,194.3,M,24.8,M,,*51
33: $GPGGA,142245.00,5348.52583,N,02747.12102,E,1,10,0.94,194.1,M,24.8,M,,*52
33: $GPGGA,142246.00,5348.51689,N,02747.13945,E,1,10,0.94,193.8,M,24.8,M,,*5F
34: $GPGGA,142247.00,5348.50800,N,02747.15797,E,1,10,0.94,194.1,M,24.8,M,,*59
35: $GPGGA,142248.00,5348.49912,N,02747.17649,E,1,10,0.94,194.1,M,24.8,M,,*5C
36: $GPGGA,142249.00,5348.49016,N,02747.19493,E,1,10,0.94,194.0,M,24.8,M,,*5A
37: $GPGGA,142250.00,5348.48118,N,02747.21332,E,1,10,0.94,194.0,M,24.8,M,,*5B
38: $GPGGA,142251.00,5348.47223,N,02747.23172,E,1,10,0.94,194.0,M,24.8,M,,*5A
39: $GPGGA,142252.00,5348.46322,N,02747.25012,E,1,10,0.94,193.8,M,24.8,M,,*56
40: $GPGGA,142253.00,5348.45426,N,02747.26854,E,1,10,0.94,193.9,M,24.8,M,,*5F
41: $GPGGA,142254.00,5348.44538,N,02747.28691,E,1,10,0.94,193.8,M,24.8,M,,*5F
42: $GPGGA,142255.00,5348.43658,N,02747.30532,E,1,10,0.94,193.8,M,24.8,M,,*5F
43: $GPGGA,142256.00,5348.42768,N,02747.32365,E,1,10,0.94,194.2,M,24.8,M,,*54
44: $GPGGA,142257.00,5348.41884,N,02747.34195,E,1,10,0.94,194.7,M,24.8,M,,*55
45: $GPGGA,142258.00,5348.40989,N,02747.36036,E,1,10,0.94,194.8,M,24.8,M,,*52
